"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","142253","1","0.6000000238","0","0.0001823088824"
"1","142253","2.004811287","0.3490187526","0.01328352652","0.001022359706"
"2","149825","1","0.6005080342","0","0"
"2","149825","1.742670417","0.4133870304","0.002975816838","0.0001526929991"
"3","152088","1","0.6022165418","0","0"
"3","152088","1.380253911","0.537764132","0.001363773132","7.687936886e-05"
"4","153331","0.9999260902","0.6014997363","0","0"
"4","153331","1.299954653","0.506059289","0.001117270323","2.983807826e-05"
"5","154479","0.9995330572","0.6005266905","0","0"
"5","154479","1.306763649","0.5767292976","0.0008884677081","1.316248472e-05"
"6","155330","0.9999927878","0.6011081934","0","0"
"6","155330","1.456640005","0.4763274491","0.001053689048","7.526350237e-05"
"7","156337","0.9998642206","0.6052885652","0","0"
"7","156337","1.800138235","0.3290176988","0.001206115703","0.0001137845029"
"8","157373","0.9999858737","0.6008889079","0","0"
"8","157373","1.448647022","0.4696823061","0.001582344878","0.0001291710068"
"9","158755","0.9999186397","0.6026260853","0","0"
"9","158755","1.794257045","0.3563966453","0.002170120832","0.000323277578"
"10","160656","0.9999067783","0.6006563306","0","0"
"10","160656","1.78437686","0.3439468741","0.002302282024","0.0003067601065"
"11","162660","1","0.6042274237","0","0"

