"Numero de Vertices",Clocks"
"15788","210000"
"15825","160000"
"15825","120000"
"15825","330000"
"15825","220000"
"15825","160000"
"15825","250000"
"15861","310000"
"15861","130000"
"15861","320000"
"15861","250000"
"15861","160000"
"15861","110000"
"15861","270000"
"15861","250000"
"15861","120000"
"15861","110000"
"15901","170000"
"15901","210000"
"15901","170000"
"15901","110000"
"15901","280000"
"15901","240000"
"15901","150000"
"15901","110000"
"15901","300000"
"15901","140000"
"15901","140000"
"15901","120000"
"15901","150000"
"15901","290000"
"15901","270000"
"15901","220000"
"15901","270000"
"15901","250000"
"15901","240000"
"15901","130000"
"15901","290000"
"15901","290000"
"15901","160000"
"15901","120000"
"15901","280000"
"15901","110000"
"15901","320000"
"15901","130000"
"15901","160000"
"15901","100000"
"16056","130000"
"16056","110000"
"16056","280000"
"16056","110000"
"16056","270000"
"16063","130000"
"16063","160000"
"16063","120000"
"16069","130000"
"16069","120000"
"16069","150000"
"16069","250000"
"16069","150000"
"16069","210000"
"16069","310000"
"16069","170000"
"16069","130000"
"16069","110000"
"16069","130000"
"16069","110000"
"16069","130000"
"16069","100000"
"16069","130000"
"16069","110000"
"16069","130000"
"16069","110000"
"16069","130000"
"16069","110000"
"16069","130000"
"16069","110000"
"16069","130000"
"16069","100000"
"16069","150000"
"16069","120000"
"16069","130000"
"16069","110000"
"16069","140000"
"16069","110000"
"16069","160000"
"16111","110000"
"16111","130000"
"16111","100000"
"16111","160000"
"16111","110000"
"16111","160000"
"16111","130000"
"16111","140000"
"16111","130000"
"16111","160000"
"16111","180000"
"16111","130000"
"16111","100000"
"16111","130000"
"16111","110000"
"16111","160000"
"16111","100000"
"16111","150000"
"16111","120000"
"16111","160000"
"16179","130000"
"16179","160000"
"16179","100000"
"16179","130000"
"16179","110000"
"16179","160000"
"16179","130000"
"16179","130000"
"16179","110000"
"16179","140000"
"16179","130000"
"16179","130000"
"16179","130000"
"16179","130000"
"16179","110000"
"16179","140000"
"16179","110000"
"16179","150000"
"16179","110000"
"16179","140000"
"16179","110000"
"16179","160000"
"16179","130000"
"16179","130000"
"16179","110000"
"16179","140000"
"16179","100000"
"16179","140000"
"16179","110000"
"16179","130000"
"16179","110000"
"16179","130000"
"16179","110000"
"16179","130000"
"16179","120000"
"16179","160000"
"16179","130000"
"16179","150000"
"16179","110000"
"16179","170000"
"16179","130000"
"16179","140000"
"16237","100000"
"16237","130000"
"16237","100000"
"16237","140000"
"16237","120000"
"16237","150000"
"16237","110000"
"16237","150000"
"16237","110000"
"16237","140000"
"16237","110000"
"16237","140000"
"16237","110000"
"16237","140000"
"16237","110000"
"16237","190000"
"16237","110000"
"16237","140000"
"16237","100000"
"16237","140000"
"16237","110000"
"16237","180000"
"16237","110000"
"16237","180000"
"16237","120000"
"16237","150000"
"16237","100000"
"16237","170000"
"16237","110000"
"16237","140000"
"16237","110000"
"16237","180000"
"16237","110000"
"16255","110000"
"16255","110000"
