"Numero de Vertices",Clocks"
"15788","598280000"
"15825","537520000"
"15825","-427710016"
"15825","459620000"
"15825","362500000"
"15825","465400000"
"15825","325070016"
"15861","428820000"
"15861","-441849984"
"15861","330040000"
"15861","415569984"
"15861","409220000"
"15861","256270000"
"15861","350480000"
"15861","377729984"
"15861","290710016"
"15861","329740000"
"15901","322400000"
"15901","-272550016"
"15901","312720000"
"15901","283940000"
"15901","339280000"
"15901","278430016"
"15901","248120000"
"15901","408880000"
"15901","380550016"
"15901","418430016"
"15901","352340000"
"15901","306400000"
"15901","387680000"
"15901","432620000"
"15901","408380000"
"15901","398009984"
"15901","296809984"
"15901","281780000"
"15901","364670016"
"15901","277070016"
"15901","376150016"
"15901","280440000"
"15901","293310016"
"15901","239740000"
"15901","218210000"
"15901","285500000"
"15901","381080000"
"15901","240050000"
"15901","255730000"
"15901","223360000"
"16056","338249984"
"16056","-332880000"
"16056","316950016"
"16056","263140000"
"16056","240450000"
"16063","175840000"
"16063","-225320000"
"16063","186010000"
"16069","153740000"
"16069","-234330000"
"16069","174770000"
"16069","262570000"
"16069","173820000"
"16069","213000000"
"16069","210790000"
"16069","306540000"
"16069","160490000"
"16069","159100000"
"16069","155070000"
"16069","153980000"
"16069","155880000"
"16069","153620000"
"16069","156520000"
"16069","154720000"
"16069","156480000"
"16069","155970000"
"16069","156820000"
"16069","153470000"
"16069","155880000"
"16069","153190000"
"16069","154160000"
"16069","155970000"
"16069","154690000"
"16069","154960000"
"16069","158140000"
"16069","157930000"
"16069","158570000"
"16069","164750000"
"16069","163120000"
"16111","167430000"
"16111","-197010000"
"16111","143510000"
"16111","150810000"
"16111","148260000"
"16111","159930000"
"16111","151260000"
"16111","158880000"
"16111","157930000"
"16111","155220000"
"16111","152550000"
"16111","150110000"
"16111","148290000"
"16111","142090000"
"16111","146880000"
"16111","159060000"
"16111","155610000"
"16111","155490000"
"16111","152520000"
"16111","152030000"
"16179","152980000"
"16179","-191590000"
"16179","143650000"
"16179","143960000"
"16179","143160000"
"16179","151250000"
"16179","150720000"
"16179","143590000"
"16179","143350000"
"16179","152040000"
"16179","152130000"
"16179","143540000"
"16179","152000000"
"16179","136400000"
"16179","143210000"
"16179","142030000"
"16179","142360000"
"16179","149390000"
"16179","141990000"
"16179","141090000"
"16179","143450000"
"16179","146950000"
"16179","139720000"
"16179","137450000"
"16179","137570000"
"16179","137700000"
"16179","137780000"
"16179","138350000"
"16179","138480000"
"16179","139140000"
"16179","138200000"
"16179","145200000"
"16179","138980000"
"16179","145690000"
"16179","145730000"
"16179","145450000"
"16179","144700000"
"16179","145900000"
"16179","145620000"
"16179","145200000"
"16179","142880000"
"16179","137830000"
"16237","149580000"
"16237","-176710000"
"16237","131720000"
"16237","131270000"
"16237","130370000"
"16237","129990000"
"16237","130660000"
"16237","130230000"
"16237","130650000"
"16237","130480000"
"16237","130820000"
"16237","130720000"
"16237","131340000"
"16237","131190000"
"16237","131620000"
"16237","139040000"
"16237","130800000"
"16237","130780000"
"16237","130890000"
"16237","130560000"
"16237","129950000"
"16237","138550000"
"16237","131140000"
"16237","134190000"
"16237","130700000"
"16237","131510000"
"16237","131150000"
"16237","138220000"
"16237","131340000"
"16237","130670000"
"16237","131200000"
"16237","127180000"
"16237","126650000"
"16255","135330000"
"16255","-183160000"
