"Numero de Vertices",Clocks"
"15788","4800000"
"16011","5780000"
"16011","5770000"
"16011","5940000"
"16074","5510000"
"16074","4790000"
"16074","4720000"
"16179","4950000"
"16179","5380000"
"16179","4740000"
"16318","5120000"
"16318","5260000"
"16318","4000000"
"16318","5560000"
"16441","6130000"
"16441","5260000"
"16441","3950000"
"16567","6780000"
"16567","5400000"
"16567","5620000"
"16664","5390000"
"16664","4270000"
"16664","5440000"
"16664","6570000"
"16926","6120000"
"16926","5750000"
"16926","4020000"
"16926","4710000"
"17236","5600000"
"17236","4520000"
"17236","4850000"
"17355","6120000"
"17355","3570000"
