"Numero de Vertices",Clocks"
"142253","1580000"
"146408","2180000"
"146408","3820000"
"146408","1360000"
"147672","1410000"
"147672","2730000"
"147672","1350000"
"148323","2760000"
"148323","1420000"
"148323","1350000"
"148840","1690000"
"148840","1380000"
"148840","3260000"
"149284","2770000"
"149284","2850000"
"149284","1300000"
"149690","2360000"
"149690","1360000"
"149690","1560000"
"149989","1400000"
"149989","2750000"
"149989","1410000"
"150230","2770000"
"150230","1430000"
"150230","2770000"
"150465","1380000"
"150465","1440000"
"150465","1350000"
"150672","1370000"
"150672","1370000"
