"Numero de Vertices",Clocks"
"32515","210000"
"34037","300000"
"34037","430000"
"34037","270000"
"34604","260000"
"34604","210000"
"34604","240000"
"34990","280000"
"34990","290000"
"34990","200000"
"35333","250000"
"35333","210000"
"35333","240000"
"35598","230000"
"35598","200000"
"35598","200000"
"36076","280000"
"36076","290000"
"36076","200000"
"36387","320000"
"36387","220000"
"36387","310000"
"36703","210000"
"36703","310000"
"36703","250000"
"37020","220000"
"37020","320000"
"37020","210000"
"37550","510000"
"37550","230000"
