"Numero de Vertices",Clocks"
"32515","1039420032"
"34037","1138599936"
"34037","-885400000"
"34037","824310016"
"34604","860609984"
"34604","-765400000"
"34604","731510016"
"34990","762819968"
"34990","-717249984"
"34990","630990016"
"35333","635180032"
"35333","-662990016"
"35333","612790016"
"35598","580339968"
"35598","-639640000"
"35598","555750016"
"36076","549440000"
"36076","-627880000"
"36076","514060000"
"36387","505249984"
"36387","-557409984"
"36387","500160000"
"36703","476649984"
"36703","-587289984"
"36703","491729984"
"37020","471950016"
"37020","-569000000"
"37020","508150016"
"37550","434209984"
"37550","-410320000"
