"Numero de Vertices",Clocks"
"15788","51640000"
"16072","56170000"
"16149","50700000"
"16237","53730000"
"16237","60600000"
"16237","62750000"
"16270","52420000"
"16270","53060000"
"16270","49430000"
"16329","57580000"
"16334","46880000"
"16334","51680000"
"16367","39430000"
"16367","50270000"
"16367","42890000"
"16367","37260000"
"16367","32100000"
"16367","30510000"
"16367","28640000"
"16490","30220000"
"16490","33930000"
"16490","31800000"
"16490","31040000"
"16490","32350000"
"16490","24290000"
"16490","10020000"
"16490","10450000"
"16490","11450000"
"16490","10000000"
"16623","10370000"
