"Numero de Vertices",Clocks"
"142253","1.462738022e+10"
"145530","1.403232973e+10"
"145530","-1.16528896e+10"
"145530","1.038355046e+10"
"146560","1.09508905e+10"
"146560","-1.079878963e+10"
"146560","9612480512"
"147001","9440390144"
"147001","-9693360128"
"147001","8074370048"
"147407","8181890048"
"147407","-8842389504"
"147407","7373020160"
"147685","6934419968"
"147685","-8693480448"
"147685","6639739904"
"147685","6853609984"
"148127","6552670208"
"148127","-7765360128"
"148127","5959589888"
"148305","6319009792"
"148305","-7784509952"
"148305","5924129792"
"148413","5371380224"
"148413","-7438580224"
"148413","5364810240"
"148575","5543159808"
"148575","-6879329792"
"148575","5279580160"
"148575","5011709952"
"148841","5023980032"
"148841","-6291389952"
