"Numero de Vertices",Clocks"
"32515","1255209984"
"34830","1407160064"
"34830","-1201570048"
"34830","1108940032"
"35748","1109059968"
"35748","-1010179968"
"35748","981569984"
"36230","912430016"
"36230","-917209984"
"36230","843440000"
"36617","825710016"
"36617","-846739968"
"36617","785260032"
"36866","745120000"
"36866","-829750016"
"36866","738700032"
"37200","715969984"
"37200","-785800000"
"37200","716140032"
"37468","632640000"
"37468","-781550016"
"37468","666280000"
"37706","622780032"
"37706","-733000000"
"37706","641670016"
"37922","581779968"
"37922","-738120000"
"37922","613569984"
"38077","597180032"
"38077","-622809984"
