"Numero de Vertices",Clocks"
"32515","8250000"
"34830","8580000"
"34830","8440000"
"34830","8590000"
"35748","8720000"
"35748","8920000"
"35748","8890000"
"36230","8900000"
"36230","9050000"
"36230","9000000"
"36617","9080000"
"36617","9030000"
"36617","8980000"
"36866","9070000"
"36866","8970000"
"36866","9080000"
"37200","9320000"
"37200","9350000"
"37200","9100000"
"37468","9200000"
"37468","9250000"
"37468","9190000"
"37706","9220000"
"37706","9410000"
"37706","9200000"
"37922","9580000"
"37922","9300000"
"37922","9340000"
"38077","9360000"
"38077","9430000"
