"Numero de Vertices",Clocks"
"15788","3470000"
"15861","3500000"
"15861","3360000"
"15861","5720000"
"15861","6880000"
"15966","6790000"
"15966","6070000"
"15966","5680000"
"15966","6190000"
"15966","6880000"
"16093","6910000"
"16093","6850000"
"16093","6860000"
"16093","6220000"
"16164","3580000"
"16164","5770000"
"16164","5810000"
"16164","2940000"
"16164","6350000"
"16275","6950000"
"16275","3420000"
"16275","6930000"
"16295","3600000"
"16295","6510000"
"16295","6510000"
"16295","3560000"
"16327","6810000"
"16327","3580000"
"16327","4170000"
"16327","3510000"
"16327","5490000"
"16327","3720000"
"16505","3680000"
"16505","7470000"
"16505","6510000"
"16505","3040000"
"16505","3500000"
"16505","4890000"
"16597","3530000"
"16597","3910000"
"16597","3560000"
"16597","7260000"
"16618","5430000"
"16618","5930000"
