"Numero de Vertices",Clocks"
"142253","2090000"
"142745","1970000"
"142745","900000"
"142745","1130000"
"142745","1080000"
"142745","1090000"
"143523","1110000"
"143523","920000"
"143523","1200000"
"143523","2600000"
"143523","1240000"
"143894","1270000"
"143894","2590000"
"143894","2580000"
"143894","1210000"
"144084","1200000"
"144084","1320000"
"144084","1290000"
"144084","1330000"
"144331","1350000"
"144331","1350000"
"144331","1300000"
"144331","1260000"
"144331","1310000"
"144331","2630000"
"144331","1290000"
"145066","1340000"
"145066","1270000"
"145066","3190000"
"145206","1540000"
"145206","3150000"
"145206","1480000"
"145206","1600000"
"145206","1580000"
"145206","1630000"
"145749","3080000"
"145749","1570000"
"145749","1310000"
"145749","1530000"
"145933","1540000"
"145933","1510000"
"145933","1270000"
"145933","1530000"
"145933","1280000"
"145933","1530000"
"145933","1310000"
"146585","1510000"
"146585","1250000"
