"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","67963","45.65052414","7.894821332e-27","4.088095665"
"1","67963","51.92398834","8.219073979e-27","4.104520798"
"2","68432","70.63524628","9.551419798e-21","2.913120508"
"2","68432","68.36643982","1.131395589e-20","2.916006804"
"3","68561","95.4666214","1.023702762e-17","2.366261005"
"3","68561","113.0033569","9.545751123e-18","2.367847919"
"4","68634","112.9059982","5.1055345e-16","2.028526306"
"4","68634","113.9384766","5.512232076e-16","2.030247211"
"5","68739","180.5441895","1.586926933e-13","1.792847872"
"5","68739","186.5672607","1.584625172e-13","1.794121385"
"6","68951","187.7053986","7.463686245e-13","1.631983042"
"6","68951","232.5063629","7.118272443e-13","1.6349473"
"7","69098","373.5237427","6.130940894e-11","1.513569832"
"7","69098","408.7475586","6.129396296e-11","1.515304804"
"8","69118","356.1556091","6.536842179e-10","1.396042109"
"8","69118","542.6730347","6.53478327e-10","1.399419546"
"9","69164","575.7232666","5.084103361e-09","1.327132583"
"9","69164","729.2233276","5.081917553e-09","1.331395149"
"10","69213","817.4061279","3.037952467e-08","1.26172936"
"10","69213","815.3851929","3.034645246e-08","1.266317129"
"11","69313","1398.488525","3.32129737e-08","1.299220443"

