"Numero de Vertices",Clocks"
"15788","90000"
"15956","190000"
"15956","90000"
"15956","210000"
"15956","130000"
"16046","220000"
"16046","160000"
"16046","210000"
"16046","90000"
"16185","160000"
"16185","90000"
"16185","180000"
"16185","160000"
"16185","130000"
"16417","190000"
"16417","160000"
"16417","180000"
"16485","200000"
"16485","110000"
"16485","180000"
"16608","220000"
"16608","230000"
"16608","130000"
"16608","200000"
"16719","140000"
"16719","230000"
"16719","180000"
"16719","130000"
"16719","120000"
"17003","120000"
"17003","110000"
"17003","160000"
"17003","160000"
"17159","200000"
"17159","90000"
"17159","200000"
"17362","140000"
"17362","180000"
