"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","15788","30.25185204","3.86464375e-26","3.086357355"
"1","15788","30.43995857","5.085663613e-26","3.096035719"
"2","15956","25.19746017","5.146770763e-20","2.383292437"
"2","15956","26.6660881","1.401239111e-20","2.378173351"
"3","16046","43.77804184","7.466640098e-18","1.993122458"
"3","16046","54.4355278","2.380976197e-17","1.989819527"
"4","16185","54.41640472","1.096876496e-14","1.741730094"
"4","16185","55.68826675","4.538689676e-15","1.738720179"
"5","16417","90.31230164","7.125630787e-14","1.558109641"
"5","16417","105.1375198","1.016528712e-13","1.557619214"
"6","16485","105.1187668","1.940621275e-12","1.418779016"
"6","16485","112.0772095","2.363995284e-12","1.418751597"
"7","16608","111.933754","4.072748735e-11","1.305927873"
"7","16608","112.1816483","1.574019942e-10","1.306471467"
"8","16719","112.152832","5.988575746e-10","1.213857651"
"8","16719","111.6290512","1.471537336e-09","1.214966059"
"9","17003","184.0720978","6.810237707e-09","1.128441572"
"9","17003","226.7875977","7.309052807e-10","1.130562901"
"10","17159","226.6358643","2.893375262e-10","1.058077812"
"10","17159","226.1517487","4.713030854e-09","1.059868932"
"11","17362","226.1451416","2.047757874e-08","1.00625205"

