"Numero de Vertices",Clocks"
"15788","6100000"
"15956","4950000"
"15956","3900000"
"15956","5310000"
"15956","4570000"
"16046","4990000"
"16046","5970000"
"16046","5930000"
"16046","2760000"
"16185","3750000"
"16185","2750000"
"16185","5530000"
"16185","3820000"
"16185","5420000"
"16417","4530000"
"16417","5180000"
"16417","5730000"
"16485","5610000"
"16485","4330000"
"16485","5020000"
"16608","6250000"
"16608","4730000"
"16608","4200000"
"16608","5730000"
"16719","6320000"
"16719","6040000"
"16719","3150000"
"16719","3230000"
"16719","3400000"
"17003","3530000"
"17003","3210000"
"17003","3870000"
"17003","3920000"
"17159","4680000"
"17159","3860000"
"17159","4180000"
"17362","3460000"
"17362","3930000"
