"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","32515","30.91983795","1.308339062e-26","3.587129354"
"1","32515","32.00434113","1.458313229e-26","3.603593826"
"2","32569","38.32505035","1.098901851e-20","2.645488739"
"2","32569","45.41183472","8.67588547e-21","2.649300098"
"3","32606","45.70767593","2.166768513e-17","2.182313204"
"3","32606","54.21606064","1.980612839e-17","2.185718775"
"4","32635","54.25445557","3.152541238e-18","1.891534328"
"4","32635","54.46050262","9.140202832e-17","1.893838882"
"5","32680","54.50105667","1.663123036e-13","1.683896899"
"5","32680","54.25248718","1.66448127e-13","1.684424281"
"6","32717","54.28909302","2.133010158e-13","1.527582645"
"6","32717","54.01436996","1.88214746e-13","1.52832818"
"7","32736","54.02973938","6.316967782e-11","1.401090622"
"7","32736","53.82422638","6.314452433e-11","1.402053118"
"8","32778","53.70685577","6.685931808e-10","1.297129989"
"8","32778","53.70537949","6.680827558e-10","1.298223376"
"9","32821","53.53199768","5.169233486e-09","1.20898509"
"9","32821","54.21655655","5.155655458e-09","1.2111305"
"10","32964","48.17504501","3.065284204e-08","1.131986856"
"10","32964","50.36737823","3.059024678e-08","1.132876158"
"11","33034","50.36606598","3.402759319e-08","1.065134764"

