"Numero de Vertices",Clocks"
"49","10000"
"110","0"
"241","10000"
"503","10000"
"1002","30000"
"1933","60000"
"3841","120000"
"7756","250000"
"15788","510000"
"32515","1110000"
"67963","3810000"
"142253","8460000"
