"Numero de Vertices",Clocks"
"67963","500000"
"68545","1040000"
"68545","990000"
"68545","780000"
"68545","980000"
"68545","750000"
"69046","750000"
"69046","600000"
"69046","740000"
"69142","1250000"
"69142","1000000"
"69142","700000"
"69142","740000"
"69142","360000"
"69464","720000"
"69464","900000"
"69464","630000"
"69550","950000"
"69550","990000"
"69550","1340000"
"69550","1340000"
"69550","900000"
"69795","1270000"
"69795","1320000"
"69795","1000000"
"69795","1360000"
"69795","500000"
"69974","1460000"
"69974","1390000"
"69974","1030000"
"69974","910000"
"69974","990000"
"69974","500000"
"69974","810000"
"70199","320000"
"70199","810000"
"70199","490000"
"70199","830000"
"70246","480000"
"70246","410000"
"70246","420000"
"70246","630000"
"70246","500000"
"70246","650000"
"70246","580000"
"70246","620000"
"70246","500000"
"70246","420000"
"70246","520000"
"70246","810000"
"70587","500000"
"70587","640000"
