"Numero de Vertices",Clocks"
"67963","4572170240"
"68545","4486419968"
"68545","-4215719936"
"68545","3447419904"
"68545","3551759872"
"68545","3593520128"
"69046","3709230080"
"69046","-3471510016"
"69046","3118690048"
"69142","2968839936"
"69142","-3189929984"
"69142","2578980096"
"69142","2744300032"
"69142","2576209920"
"69464","2875320064"
"69464","-2765410048"
"69464","2379889920"
"69550","2252450048"
"69550","-2719429888"
"69550","2101129984"
"69550","2175059968"
"69550","2076489984"
"69795","2315130112"
"69795","-2431360000"
"69795","2021849984"
"69795","1925270016"
"69795","2018659968"
"69974","2005180032"
"69974","-2492950016"
"69974","1879699968"
"69974","1888770048"
"69974","1427910016"
"69974","1458649984"
"69974","1052790016"
"70199","1256809984"
"70199","-1315120000"
"70199","1062230016"
"70199","989260032"
"70246","1041160000"
"70246","-1337360000"
"70246","976129984"
"70246","952460032"
"70246","945760000"
"70246","924940032"
"70246","968489984"
"70246","939980032"
"70246","953609984"
"70246","955040000"
"70246","963350016"
"70246","942560000"
"70587","1016310016"
"70587","-1220760064"
