"Numero de Vertices",Clocks"
"67963","15310000"
"68545","28710000"
"68545","27820000"
"68545","30940000"
"68545","18670000"
"68545","23120000"
"69046","21550000"
"69046","26450000"
"69046","19560000"
"69142","20220000"
"69142","23020000"
"69142","21340000"
"69142","21500000"
"69142","25060000"
"69464","21300000"
"69464","20770000"
"69464","21240000"
"69550","23050000"
"69550","21210000"
"69550","22800000"
"69550","24430000"
"69550","18860000"
"69795","23080000"
"69795","24100000"
"69795","21900000"
"69795","28570000"
"69795","21580000"
"69974","21380000"
"69974","20370000"
"69974","21820000"
"69974","20010000"
"69974","16330000"
"69974","17130000"
"69974","17160000"
"70199","13430000"
"70199","13260000"
"70199","12180000"
"70199","13200000"
"70246","11820000"
"70246","11590000"
"70246","11630000"
"70246","12270000"
"70246","13250000"
"70246","13300000"
"70246","13790000"
"70246","11400000"
"70246","10270000"
"70246","9520000"
"70246","11580000"
"70246","14660000"
"70587","13560000"
"70587","14030000"
