"Numero de Vertices",Clocks"
"15788","150000"
"15948","190000"
"15948","160000"
"15948","200000"
"16031","160000"
"16031","180000"
"16031","220000"
"16031","230000"
"16232","310000"
"16232","180000"
"16232","200000"
"16310","160000"
"16310","140000"
"16310","180000"
"16377","180000"
"16377","150000"
"16377","130000"
"16377","130000"
"16512","170000"
"16512","200000"
"16512","150000"
"16512","140000"
"16616","140000"
"16616","170000"
"16616","160000"
"16616","240000"
"16616","180000"
"16809","190000"
"16809","180000"
"16809","210000"
"16809","210000"
"16809","170000"
"16981","220000"
"16981","240000"
"16981","190000"
"16981","170000"
"16981","240000"
"17077","170000"
"17077","170000"
