"Numero de Vertices",Clocks"
"15788","120000"
"16037","200000"
"16037","120000"
"16037","220000"
"16139","160000"
"16139","260000"
"16139","130000"
"16212","90000"
"16212","130000"
"16212","160000"
"16277","130000"
"16277","160000"
"16277","160000"
"16277","200000"
"16339","180000"
"16339","220000"
"16339","120000"
"16339","130000"
"16339","190000"
"16428","200000"
"16428","240000"
"16428","140000"
"16428","180000"
"16428","110000"
"16428","160000"
"16428","110000"
"16546","130000"
"16546","100000"
"16546","190000"
"16546","330000"
"16654","180000"
"16654","110000"
"16654","120000"
"16654","100000"
"16654","50000"
"16654","90000"
"16754","90000"
"16754","110000"
"16754","80000"
"16754","100000"
"16754","60000"
"16754","90000"
"16754","100000"
"16821","160000"
"16821","120000"
