"Numero de Vertices",Clocks"
"32515","380000"
"32747","410000"
"32747","380000"
"32747","320000"
"32894","270000"
"32894","360000"
"32894","440000"
"32894","210000"
"33190","660000"
"33190","190000"
"33190","380000"
"33324","270000"
"33324","350000"
"33324","390000"
"33324","400000"
"33540","240000"
"33540","390000"
"33540","380000"
"33540","200000"
"33701","380000"
"33701","420000"
"33701","300000"
"33701","330000"
"33819","200000"
"33819","390000"
"33819","370000"
"33819","300000"
"33926","410000"
"33926","520000"
"33926","380000"
"33926","420000"
"34001","420000"
"34001","300000"
"34001","430000"
"34001","450000"
"34069","200000"
"34069","200000"
