"Numero de Vertices",Clocks"
"32515","1510700032"
"32747","1539020032"
"32747","-1397080064"
"32747","1083090048"
"32894","1180620032"
"32894","-1195619968"
"32894","1009030016"
"32894","1016060032"
"33190","1044350016"
"33190","-1119929984"
"33190","945520000"
"33324","956790016"
"33324","-995980032"
"33324","905049984"
"33324","861289984"
"33540","849180032"
"33540","-851129984"
"33540","814689984"
"33540","808990016"
"33701","790880000"
"33701","-895740032"
"33701","806339968"
"33701","720750016"
"33819","738289984"
"33819","-844960000"
"33819","723710016"
"33819","661649984"
"33926","682350016"
"33926","-836070016"
"33926","605139968"
"33926","671360000"
"34001","641150016"
"34001","-768480000"
"34001","620080000"
"34001","634110016"
"34069","549219968"
"34069","-794769984"
