"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","67963","45.65052414","7.894821332e-27","4.088095665"
"1","67963","46.4789505","1.21484512e-27","4.102735043"
"2","68942","51.71411133","2.494771558e-20","2.905518532"
"2","68942","51.47898865","1.751811987e-20","2.906975031"
"3","69203","52.31963348","4.223156142e-19","2.35115242"
"3","69203","51.92146683","9.41235336e-18","2.351830006"
"4","69386","52.17259979","2.791732079e-15","2.013516426"
"4","69386","51.95747375","1.534957538e-17","2.014082909"
"5","69627","52.06364059","1.548266723e-13","1.779223442"
"5","69627","51.99832153","1.726887947e-13","1.780028939"
"6","69989","52.01768875","2.740167685e-12","1.601876855"
"6","69989","51.99245071","2.281652081e-12","1.602243662"
"7","70092","52.02264404","8.266113488e-12","1.461757779"
"7","70092","52.22031784","9.416147549e-12","1.462862611"
"8","70546","52.2287178","1.493841717e-10","1.346545815"
"8","70546","52.39025879","7.916806793e-11","1.34706986"
"9","70824","52.39875412","3.72446074e-10","1.250218391"
"9","70824","52.55059433","5.29055133e-10","1.250567794"
"10","71038","52.55628204","3.387643055e-09","1.167215228"
"10","71038","52.68383408","1.144305983e-09","1.167537928"
"11","71170","52.68778992","4.88501406e-10","1.094481349"

