"Numero de Vertices",Clocks"
"67963","4287930112"
"68942","4894000128"
"68942","-3822249984"
"68942","3216750080"
"69203","3931749888"
"69203","-3217459968"
"69203","3318880000"
"69386","2933570048"
"69386","-3343379968"
"69386","2780080128"
"69627","2872590080"
"69627","-2984979968"
"69627","2531130112"
"69627","2431399936"
"69989","2570330112"
"69989","-2773080064"
"69989","2334240000"
"70092","2307079936"
"70092","-2772920064"
"70092","1999859968"
"70092","2179340032"
"70092","2025890048"
"70092","2058530048"
"70092","1981299968"
"70546","2226040064"
"70546","-2449590016"
"70546","1977699968"
"70546","1865510016"
"70546","1928280064"
"70824","2019500032"
"70824","-2481019904"
"70824","1622809984"
"70824","1197660032"
"70824","1030769984"
"71038","1143180032"
"71038","-1323209984"
"71038","1018830016"
"71038","972620032"
"71038","1038700032"
"71170","1018259968"
"71170","-944800000"
