"Numero de Vertices",Clocks"
"67963","22910000"
"71482","25820000"
"71482","15390000"
"71482","30780000"
"72779","29080000"
"72779","31780000"
"72779","31230000"
"73420","25330000"
"73420","15290000"
"73420","13480000"
"73957","26070000"
"73957","13560000"
"73957","18100000"
"74397","27640000"
"74397","16190000"
"74397","27190000"
"74826","25110000"
"74826","23440000"
"74826","24720000"
"75206","23920000"
"75206","25150000"
"75206","21580000"
"75720","30920000"
"75720","23560000"
"75720","22860000"
"76516","20710000"
"76516","23890000"
"76516","24820000"
"77250","21390000"
"77250","12630000"
