"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","67963","1","0.6000000238","0","0.0001277523115"
"1","67963","1.04111445","0.5855582356","0.0002555046231","7.514841855e-05"
"2","68022","0.9999582171","0.6001409292","0","0"
"2","68022","1.040328145","0.5974732041","0.0001426576346","1.501659335e-05"
"3","68049","0.9999451637","0.6001413465","0","0"
"3","68049","1.018891692","0.599442482","0.0001275912218","7.505366284e-06"
"4","68074","0.999996841","0.600148499","0","0"
"4","68074","1.047495246","0.5995724201","9.003263403e-05","7.502719654e-06"
"5","68092","0.9999595881","0.6002106071","0","0"
"5","68092","1.35135293","0.5973898768","0.000555055507","7.500750144e-06"
"6","68213","0.9993649125","0.600469768","0","0"
"6","68213","1.038126349","0.5985403061","0.0001797025907","7.487607945e-06"
"7","68269","0.9995129704","0.6005269885","0","0"
"7","68269","1.16997385","0.5995189548","0.0003890410007","7.481557986e-06"
"8","68396","0.9999522567","0.6008700132","0","0"
"8","68396","1.113219023","0.5969775319","0.0004182131961","7.468092463e-06"
"9","68537","0.9999687672","0.6015349627","0","0"
"9","68537","1.32390058","0.5983196497","0.000357752433","7.453175385e-06"
"10","68773","1","0.6032062769","0","0"
"10","68773","1.061449766","0.58717978","9.656381735e-05","7.427985565e-06"
"11","68840","1","0.6036172509","0","0"

