"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","67963","45.65052414","7.894821332e-27","4.088095665"
"1","67963","46.63724136","7.900381877e-27","4.091441154"
"2","68022","51.85409164","1.044773623e-20","2.887341022"
"2","68022","52.44810867","1.123226615e-20","2.888904333"
"3","68049","53.23549271","9.764984591e-18","2.342931509"
"3","68049","53.20832825","9.471428118e-18","2.343586206"
"4","68074","53.43545532","5.595682291e-16","2.00899601"
"4","68074","53.22198868","5.736873684e-16","2.009545565"
"5","68092","53.31332397","1.596876792e-13","1.775572538"
"5","68092","53.07727432","1.594693615e-13","1.777577162"
"6","68213","52.97797775","8.147514781e-13","1.601275444"
"6","68213","53.05167007","8.02462697e-13","1.602245092"
"7","68269","53.07389069","6.161125082e-11","1.463055372"
"7","68269","53.29933548","6.155865401e-11","1.464321375"
"8","68396","50.60010529","6.558661392e-10","1.350833535"
"8","68396","51.01794434","6.551937326e-10","1.35181272"
"9","68537","75.15480804","5.09239273e-09","1.25458765"
"9","68537","101.5186157","5.081801202e-09","1.256857872"
"10","68773","150.9198151","3.033803608e-08","1.191796541"
"10","68773","177.8059082","3.032454288e-08","1.192385435"
"11","68840","177.6055603","3.244561242e-08","1.123787165"

