"Numero de Vertices",Clocks"
"15788","39390000"
"15816","72460000"
"15816","59010000"
"15816","59930000"
"15847","73410000"
"15847","36680000"
"15847","37820000"
"15847","37490000"
"15847","36450000"
"15847","41550000"
"15847","57350000"
"15847","33640000"
"15847","46210000"
"15847","63640000"
"15847","61700000"
"15961","65610000"
"15961","38470000"
"15961","67270000"
"15961","68220000"
"15961","52840000"
"15961","39590000"
"15961","74040000"
"15961","38120000"
"15961","66340000"
"15961","74720000"
"15961","44530000"
"15961","47440000"
"15961","64550000"
"15961","60500000"
"15961","68160000"
"15961","40340000"
"15961","48020000"
"15961","47620000"
"15961","57830000"
"15961","35670000"
"15961","33960000"
"15961","32720000"
"15961","39670000"
"15961","60340000"
"16046","36430000"
"16046","35070000"
"16046","37610000"
"16046","36910000"
"16046","37870000"
"16046","43020000"
"16046","38110000"
"16046","45360000"
"16046","58920000"
"16046","32430000"
"16046","45720000"
"16046","31600000"
"16046","69640000"
"16046","33680000"
"16046","74430000"
"16046","60290000"
"16046","46740000"
"16046","60850000"
"16046","32840000"
"16046","37380000"
"16046","37560000"
"16046","57420000"
"16046","61500000"
"16046","32290000"
"16046","31970000"
"16046","32290000"
"16124","32070000"
"16124","32720000"
"16124","32270000"
"16124","32920000"
"16124","32830000"
"16124","32350000"
"16124","32540000"
"16124","32500000"
"16124","32370000"
"16124","33120000"
"16124","32880000"
"16124","33040000"
"16124","33700000"
"16124","30720000"
"16124","30190000"
"16124","32970000"
"16124","30270000"
"16124","33770000"
"16124","32240000"
"16124","31990000"
"16124","32970000"
"16124","33680000"
"16124","33500000"
"16124","34170000"
"16124","33620000"
"16124","33450000"
"16124","33720000"
"16124","33060000"
"16213","32520000"
"16213","31210000"
"16213","32740000"
"16213","32530000"
"16213","31520000"
"16213","31670000"
"16213","31480000"
"16213","31200000"
"16213","31760000"
"16213","30970000"
"16213","31410000"
"16213","30980000"
"16213","30810000"
"16213","31260000"
"16213","32490000"
"16213","32500000"
"16213","32960000"
"16213","32850000"
"16213","32440000"
"16213","32910000"
"16213","32640000"
"16213","32660000"
"16213","32750000"
"16213","32720000"
"16213","31140000"
"16213","31000000"
"16213","31880000"
"16213","31130000"
"16213","32350000"
"16213","30560000"
"16213","31090000"
"16213","31450000"
"16213","31120000"
"16213","32860000"
"16213","33270000"
"16213","33110000"
"16213","32970000"
"16213","30500000"
"16213","30500000"
"16213","30860000"
"16213","30810000"
"16213","32660000"
"16213","31490000"
"16213","30810000"
"16213","31060000"
"16213","31430000"
"16213","31550000"
"16213","32240000"
"16213","32490000"
"16213","33060000"
"16213","33180000"
"16213","32770000"
"16213","32300000"
"16213","30590000"
"16213","30840000"
"16213","32920000"
"16213","33250000"
"16305","34910000"
"16305","34570000"
"16305","33520000"
"16305","34480000"
"16305","34930000"
"16305","34610000"
"16305","35200000"
"16305","34490000"
"16305","34060000"
"16305","34290000"
"16305","35020000"
"16305","33600000"
"16305","34490000"
"16305","35010000"
"16305","35330000"
"16305","34750000"
"16305","34450000"
"16305","34730000"
"16305","33910000"
"16305","34080000"
"16305","34250000"
"16305","33640000"
"16305","33780000"
"16305","33950000"
"16305","34860000"
"16305","34530000"
"16305","35280000"
"16305","35090000"
"16305","34040000"
"16305","14170000"
"16305","13730000"
"16305","17720000"
"16305","19710000"
"16305","22890000"
"16305","16000000"
"16305","23120000"
"16305","20440000"
"16305","13820000"
"16305","17930000"
"16305","19300000"
"16305","18270000"
"16305","22200000"
"16305","18130000"
"16305","17780000"
"16305","14750000"
"16305","16140000"
"16305","13890000"
"16305","21710000"
"16305","23040000"
"16305","23120000"
"16305","17070000"
"16370","15730000"
"16370","21750000"
"16370","21470000"
"16370","21610000"
"16370","21460000"
"16370","22500000"
"16370","13340000"
"16370","20220000"
"16370","13370000"
"16370","16850000"
"16370","13300000"
"16370","17140000"
"16370","15160000"
"16370","21010000"
"16370","14810000"
"16370","20810000"
"16370","16860000"
"16370","13350000"
"16370","13410000"
"16370","19820000"
"16370","20200000"
"16370","22340000"
"16370","22280000"
"16370","21640000"
"16370","21590000"
"16370","21820000"
"16370","21460000"
"16370","22050000"
"16370","22150000"
"16370","22380000"
"16411","22020000"
"16411","22040000"
"16411","21290000"
"16411","21390000"
"16411","22000000"
"16411","22420000"
"16411","20810000"
"16411","21670000"
"16411","21400000"
"16411","21220000"
"16411","21080000"
"16411","21240000"
"16411","21090000"
"16411","22080000"
"16411","13370000"
"16411","21210000"
"16411","21030000"
"16411","20090000"
"16411","19060000"
"16411","21820000"
"16411","22040000"
"16411","21730000"
"16411","21550000"
"16411","21840000"
"16411","21800000"
"16411","14000000"
"16411","14310000"
"16411","21130000"
"16411","16970000"
"16411","16480000"
"16411","20770000"
"16411","22050000"
"16411","21930000"
"16411","17510000"
"16411","22020000"
"16411","21750000"
