"Numero de Vertices",Clocks"
"15788","584240000"
"15816","309840000"
"15816","-467880000"
"15816","471489984"
"15816","400640000"
"15816","338969984"
"15847","383990016"
"15847","-407910016"
"15847","310220000"
"15847","273590016"
"15847","254370000"
"15847","350809984"
"15847","246730000"
"15847","375460000"
"15847","369129984"
"15847","316040000"
"15847","328169984"
"15847","369500000"
"15847","415270016"
"15961","368070016"
"15961","-316249984"
"15961","268760000"
"15961","278680000"
"15961","358649984"
"15961","308569984"
"15961","216130000"
"15961","274449984"
"15961","264350000"
"15961","338720000"
"15961","250990000"
"15961","382220000"
"15961","229040000"
"15961","180150000"
"15961","291169984"
"15961","250700000"
"15961","301040000"
"15961","319440000"
"15961","252410000"
"15961","358780000"
"15961","206930000"
"15961","274529984"
"15961","172790000"
"15961","284049984"
"15961","283009984"
"15961","289240000"
"16046","242190000"
"16046","-332360000"
"16046","170800000"
"16046","178790000"
"16046","198710000"
"16046","194040000"
"16046","207040000"
"16046","277590016"
"16046","173530000"
"16046","241760000"
"16046","170060000"
"16046","156430000"
"16046","154750000"
"16046","171020000"
"16046","200770000"
"16046","256160000"
"16046","301960000"
"16046","189290000"
"16046","177430000"
"16046","215650000"
"16046","165950000"
"16046","175110000"
"16046","306060000"
"16046","168680000"
"16046","165950000"
"16046","159320000"
"16046","154280000"
"16046","161890000"
"16124","159760000"
"16124","-185950000"
"16124","141700000"
"16124","141360000"
"16124","137400000"
"16124","143000000"
"16124","133880000"
"16124","139180000"
"16124","141250000"
"16124","139970000"
"16124","138800000"
"16124","143580000"
"16124","137150000"
"16124","141480000"
"16124","139160000"
"16124","141520000"
"16124","138740000"
"16124","142400000"
"16124","139070000"
"16124","144210000"
"16124","137020000"
"16124","141150000"
"16124","150010000"
"16124","144860000"
"16124","147880000"
"16124","145490000"
"16124","140950000"
"16124","145870000"
"16124","135090000"
"16124","147200000"
"16213","152330000"
"16213","-175300000"
"16213","142080000"
"16213","137080000"
"16213","128490000"
"16213","131330000"
"16213","133590000"
"16213","138690000"
"16213","130790000"
"16213","133850000"
"16213","127940000"
"16213","131570000"
"16213","131150000"
"16213","133190000"
"16213","129680000"
"16213","138310000"
"16213","131600000"
"16213","131830000"
"16213","125950000"
"16213","133240000"
"16213","140360000"
"16213","133520000"
"16213","132040000"
"16213","147480000"
"16213","132130000"
"16213","133600000"
"16213","130860000"
"16213","135060000"
"16213","142530000"
"16213","134740000"
"16213","132110000"
"16213","135540000"
"16213","133620000"
"16213","135380000"
"16213","131450000"
"16213","144170000"
"16213","142670000"
"16213","140030000"
"16213","139200000"
"16213","131800000"
"16213","128410000"
"16213","131720000"
"16213","134570000"
"16213","139950000"
"16213","129090000"
"16213","131940000"
"16213","128880000"
"16213","133250000"
"16213","128200000"
"16213","132190000"
"16213","128570000"
"16213","132550000"
"16213","131460000"
"16213","136360000"
"16213","131770000"
"16213","131550000"
"16213","128160000"
"16213","130770000"
"16213","126570000"
"16305","145210000"
"16305","-173710000"
"16305","130370000"
"16305","129810000"
"16305","123200000"
"16305","131330000"
"16305","135440000"
"16305","133340000"
"16305","134770000"
"16305","132770000"
"16305","133720000"
"16305","122620000"
"16305","125060000"
"16305","133480000"
"16305","135170000"
"16305","132320000"
"16305","122470000"
"16305","121060000"
"16305","127530000"
"16305","130840000"
"16305","137740000"
"16305","119910000"
"16305","122790000"
"16305","122590000"
"16305","124350000"
"16305","130850000"
"16305","132010000"
"16305","127680000"
"16305","132880000"
"16305","129710000"
"16305","112530000"
"16305","54850000"
"16305","67570000"
"16305","69480000"
"16305","81930000"
"16305","79630000"
"16305","79700000"
"16305","69590000"
"16305","82670000"
"16305","54660000"
"16305","64740000"
"16305","61120000"
"16305","56810000"
"16305","83030000"
"16305","56630000"
"16305","58370000"
"16305","60110000"
"16305","53850000"
"16305","58770000"
"16305","89640000"
"16305","87270000"
"16305","89560000"
"16305","84360000"
"16370","83070000"
"16370","-95900000"
"16370","67820000"
"16370","76250000"
"16370","77240000"
"16370","77030000"
"16370","75440000"
"16370","51930000"
"16370","54240000"
"16370","53050000"
"16370","50630000"
"16370","55000000"
"16370","50610000"
"16370","52150000"
"16370","51800000"
"16370","81880000"
"16370","75560000"
"16370","57280000"
"16370","57320000"
"16370","54800000"
"16370","79270000"
"16370","74990000"
"16370","73830000"
"16370","65890000"
"16370","76410000"
"16370","76150000"
"16370","76270000"
"16370","76500000"
"16370","77250000"
"16370","77600000"
"16370","81670000"
"16370","82610000"
"16411","90390000"
"16411","-113930000"
"16411","79350000"
"16411","75360000"
"16411","66970000"
"16411","78970000"
"16411","76950000"
"16411","72930000"
"16411","67510000"
"16411","71010000"
"16411","62430000"
"16411","71060000"
"16411","71220000"
"16411","71100000"
"16411","63890000"
"16411","76460000"
"16411","67280000"
"16411","75170000"
"16411","75120000"
"16411","75800000"
"16411","76030000"
"16411","77560000"
"16411","76010000"
"16411","72970000"
"16411","70550000"
"16411","70310000"
"16411","63460000"
"16411","56010000"
"16411","47670000"
"16411","48000000"
"16411","53000000"
"16411","48080000"
"16411","76890000"
"16411","77000000"
"16411","76940000"
"16411","77350000"
"16411","77000000"
"16411","77180000"
"16481","79400000"
"16481","-103050000"
