"Numero de Vertices",Clocks"
"32515","12880000"
"32719","6080000"
"32719","13920000"
"32719","7260000"
"32774","6160000"
"32774","13800000"
"32774","7140000"
"32774","7500000"
"32841","12310000"
"32841","13920000"
"32841","7160000"
"32917","6070000"
"32917","9480000"
"32917","7650000"
"32961","7330000"
"32961","13620000"
"32961","9670000"
"32984","9820000"
"32984","12510000"
"32984","14770000"
"33002","7060000"
"33002","6540000"
"33002","13280000"
"33027","6110000"
"33027","9180000"
"33027","7390000"
"33027","15330000"
"33027","14590000"
"33077","7160000"
"33077","7530000"
"33077","6190000"
"33077","6150000"
"33077","6500000"
"33077","6270000"
"33077","6170000"
"33077","6610000"
"33077","6570000"
"33077","6220000"
"33077","6690000"
"33315","5950000"
"33315","6390000"
