"Numero de Vertices",Clocks"
"32515","1622610048"
"32719","1706930048"
"32719","-1621289984"
"32719","1154429952"
"32774","1124589952"
"32774","-1314070016"
"32774","1009209984"
"32774","1221420032"
"32841","949360000"
"32841","-1276889984"
"32841","1157670016"
"32917","941990016"
"32917","-1196720000"
"32917","954030016"
"32961","818489984"
"32961","-1162860032"
"32961","830729984"
"32984","863299968"
"32984","-914249984"
"32984","751729984"
"33002","662929984"
"33002","-938470016"
"33002","693560000"
"33027","640129984"
"33027","-884320000"
"33027","693870016"
"33027","736620032"
"33027","861329984"
"33077","720540032"
"33077","-837769984"
"33077","565299968"
"33077","401790016"
"33077","402489984"
"33077","397660000"
"33077","428209984"
"33077","413220000"
"33077","413520000"
"33077","414470016"
"33077","395729984"
"33315","414380000"
"33315","-518620000"
