"Numero de Vertices",Clocks"
"32515","11830000"
"33004","14230000"
"33004","12450000"
"33004","7120000"
"33227","14380000"
"33227","9620000"
"33227","12810000"
"33227","13170000"
"33494","12210000"
"33494","14490000"
"33494","7190000"
"33494","13410000"
"33494","13160000"
"33763","12190000"
"33763","7500000"
"33763","12420000"
"33763","14650000"
"33763","7300000"
"33763","7050000"
"33940","15120000"
"33940","10610000"
"33940","7440000"
"33940","14520000"
"33940","13980000"
"33940","6150000"
"33940","15310000"
"34101","15040000"
"34101","9850000"
"34101","10090000"
"34101","6210000"
"34101","6620000"
"34101","6440000"
"34101","6210000"
"34249","6480000"
"34249","6150000"
"34249","6580000"
"34249","6440000"
"34249","6440000"
"34249","6650000"
"34249","6610000"
"34321","6270000"
"34321","2620000"
"34321","2550000"
"34341","2620000"
"34341","2780000"
"34341","2560000"
"34341","2910000"
"34391","3220000"
"34391","2660000"
