"Numero de Vertices",Clocks"
"32515","1198569984"
"32641","1712460032"
"32641","-1217570048"
"32641","1395600000"
"32641","1281799936"
"32797","880110016"
"32797","-1138829952"
"32797","916000000"
"32797","885529984"
"32797","993560000"
"33012","1037609984"
"33012","-1133180032"
"33012","1103920000"
"33012","1027769984"
"33106","1023310016"
"33106","-895219968"
"33106","1141959936"
"33106","1065289984"
"33106","854049984"
"33106","838849984"
"33312","927110016"
"33312","-968550016"
"33312","839110016"
"33312","646360000"
"33312","1032659968"
"33477","841539968"
"33477","-717160000"
"33477","838750016"
"33477","780390016"
"33477","742489984"
"33588","802040000"
"33588","-750110016"
"33588","519510016"
"33588","736569984"
"33588","857240000"
"33588","770649984"
"33687","728590016"
"33687","-761980032"
"33687","576249984"
"33687","516140000"
"33687","826560000"
"33770","776830016"
"33770","-864120000"
"33770","432089984"
"33790","391550016"
"33790","-727139968"
