"Numero de Vertices",Clocks"
"32515","7240000"
"32641","11720000"
"32641","6880000"
"32641","7260000"
"32641","6960000"
"32797","9260000"
"32797","12480000"
"32797","12930000"
"32797","6040000"
"32797","11990000"
"33012","14180000"
"33012","7460000"
"33012","14090000"
"33012","11910000"
"33106","14220000"
"33106","7300000"
"33106","14220000"
"33106","13910000"
"33106","5980000"
"33106","7130000"
"33312","12180000"
"33312","7040000"
"33312","7060000"
"33312","7260000"
"33312","14070000"
"33477","6100000"
"33477","11310000"
"33477","14600000"
"33477","7190000"
"33477","6530000"
"33588","14530000"
"33588","11640000"
"33588","7590000"
"33588","14530000"
"33588","14700000"
"33588","14720000"
"33687","14730000"
"33687","12910000"
"33687","7010000"
"33687","13060000"
"33687","7210000"
"33770","14800000"
"33770","10860000"
"33770","6260000"
"33790","14760000"
"33790","10530000"
