"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","142253","65.18423462","5.365569951e-27","4.471274376"
"1","142253","68.18829346","9.201813629e-27","4.479395866"
"2","142730","73.85123444","8.551919046e-21","3.065456152"
"2","142730","83.401474","1.123872446e-20","3.071136475"
"3","143264","84.12146759","1.989686349e-17","2.462143421"
"3","143264","88.37007904","1.172747308e-17","2.463478088"
"4","143497","88.58556366","6.850693422e-16","2.095805407"
"4","143497","98.06375885","1.560256288e-15","2.098343611"
"5","143906","94.19539642","8.928087253e-15","1.843588471"
"5","143906","97.14997101","5.489929529e-14","1.844709277"
"6","144106","97.16909027","1.309681313e-12","1.654984474"
"6","144106","98.99150848","2.04681736e-12","1.65582931"
"7","144280","99.00063324","6.819943915e-12","1.506400347"
"7","144280","100.5724411","3.486898964e-11","1.507369399"
"8","144704","100.5742645","1.336629071e-11","1.385667324"
"8","144704","101.4676666","1.354603651e-10","1.386440039"
"9","145123","101.4628067","2.091770979e-09","1.283944607"
"9","145123","101.8796997","8.109081739e-10","1.284386873"
"10","145257","101.7937469","2.517285269e-09","1.196624279"
"10","145257","101.9542923","1.653101878e-09","1.196815848"
"11","145346","101.9569092","5.842964779e-09","1.119865894"

