"Numero de Vertices",Clocks"
"15788","522009984"
"15879","508030016"
"15879","-450329984"
"15879","410249984"
"15879","417569984"
"15879","406649984"
"15960","413750016"
"15960","-400040000"
"15960","377700000"
"15960","345689984"
"16034","364820000"
"16034","-359289984"
"16034","326080000"
"16067","298580000"
"16067","-344480000"
"16067","301910016"
"16067","309040000"
"16186","286380000"
"16186","-335590016"
"16186","287729984"
"16186","285000000"
"16186","280620000"
"16322","288360000"
"16322","-303110016"
"16322","267060000"
"16322","254700000"
"16322","266000000"
"16322","253610000"
"16533","276550016"
"16533","-296000000"
"16533","252640000"
"16598","222660000"
"16598","-281870016"
"16598","227790000"
"16598","238170000"
"16751","230130000"
"16751","-278769984"
"16751","198790000"
"16785","161600000"
"16785","-226310000"
