"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","15788","30.25185204","3.86464375e-26","3.086357355"
"1","15788","30.31785393","5.255342047e-26","3.095023632"
"2","15879","24.64435005","4.981089071e-20","2.380009174"
"2","15879","26.50618553","1.742533307e-21","2.376464367"
"3","15960","34.11941528","6.278137398e-17","1.996810794"
"3","15960","35.59931183","2.220251695e-17","1.994399071"
"4","16034","47.49372482","1.466445589e-15","1.741378427"
"4","16034","51.01253128","4.942774366e-15","1.740670681"
"5","16067","51.10048676","2.591713194e-13","1.560810447"
"5","16067","54.41407394","2.883164898e-13","1.560214162"
"6","16186","54.26633072","7.930026427e-12","1.414812684"
"6","16186","53.66139603","1.117119678e-11","1.414360523"
"7","16322","53.63260651","5.700597633e-11","1.307135582"
"7","16322","53.99478912","6.113142631e-11","1.306959033"
"8","16533","201.0003052","1.731869925e-10","1.224571466"
"8","16533","209.0865173","1.810309541e-10","1.226433396"
"9","16598","209.0840912","1.610968803e-09","1.145830154"
"9","16598","216.727005","7.85854315e-09","1.148572803"
"10","16751","216.7197571","2.057415394e-08","1.079018712"
"10","16751","218.3542328","1.879103095e-08","1.080358386"
"11","16785","218.352829","1.618251666e-08","1.02131784"

