"Numero de Vertices",Clocks"
"142253","46210000"
"143303","37450000"
"143303","39270000"
"143303","71550000"
"143727","73270000"
"143727","48770000"
"143727","36790000"
"144138","38180000"
"144138","36910000"
"144138","73570000"
"144428","46560000"
"144428","37170000"
"144428","42490000"
"144625","37430000"
"144625","37290000"
"144625","37050000"
"144625","36880000"
"145098","66410000"
"145098","37050000"
"145098","74660000"
"145098","42130000"
"145360","57900000"
"145360","38290000"
"145360","74320000"
"145360","37730000"
"145360","78230000"
"145360","54210000"
"145954","73490000"
"145954","53930000"
"145954","76310000"
"146025","37530000"
"146025","65130000"
"146025","37210000"
"146025","75490000"
"146025","40690000"
"146025","37090000"
"146025","24730000"
"146452","23160000"
"146452","21820000"
