"Numero de Vertices",Clocks"
"142253","1.386080051e+10"
"143303","1.458864026e+10"
"143303","-1.222294016e+10"
"143303","1.017580954e+10"
"143727","1.075782963e+10"
"143727","-9976450048"
"143727","8962249728"
"144138","9191019520"
"144138","-9007720448"
"144138","7897619968"
"144428","8285219840"
"144428","-8382879744"
"144428","6902360064"
"144625","7025650176"
"144625","-8126660096"
"144625","6823839744"
"144625","6467030016"
"145098","5782450176"
"145098","-7456229888"
"145098","6135399936"
"145098","6272679936"
"145360","5910240256"
"145360","-7452769792"
"145360","5533320192"
"145360","5503920128"
"145360","5189890048"
"145360","5527799808"
"145954","5507429888"
"145954","-8081999872"
"145954","5110349824"
"146025","4877969920"
"146025","-6892590080"
"146025","4332890112"
"146025","4553920000"
"146025","4081230080"
"146025","3673799936"
"146025","2359849984"
"146452","2549029888"
"146452","-3622949888"
