"Numero de Vertices",Clocks"
"142253","73540000"
"149836","44210000"
"149836","37380000"
"149836","72590000"
"152096","37710000"
"152096","59910000"
"152096","38170000"
"153345","62390000"
"153345","38530000"
"153345","38730000"
"154501","53210000"
"154501","39530000"
"154501","76260000"
"155344","38680000"
"155344","56000000"
"155344","64070000"
"156354","61860000"
"156354","65320000"
"156354","74270000"
"157406","41540000"
"157406","50660000"
"157406","39840000"
"158772","69720000"
"158772","39670000"
"158772","40010000"
"160637","59210000"
"160637","41050000"
"160637","40420000"
"162631","42120000"
"162631","41000000"
