"Numero de Vertices",Clocks"
"142253","55960000"
"149696","73480000"
"149696","48700000"
"149696","41090000"
"151891","54800000"
"151891","38840000"
"151891","64070000"
"153052","71950000"
"153052","41690000"
"153052","44230000"
"153924","39110000"
"153924","56310000"
"153924","38760000"
"154643","39760000"
"154643","42130000"
"154643","39080000"
"155251","51320000"
"155251","55610000"
"155251","39470000"
"155607","59030000"
"155607","47330000"
"155607","47960000"
"156245","56250000"
"156245","80370000"
"156245","40060000"
"156737","39530000"
"156737","46160000"
"156737","39850000"
"157280","42500000"
"157280","57000000"
