"Numero de Vertices",Clocks"
"67963","820000"
"68285","1520000"
"68285","620000"
"68285","1360000"
"68343","1600000"
"68343","1330000"
"68343","640000"
"68343","1280000"
"68457","760000"
"68457","650000"
"68457","570000"
"68514","1320000"
"68514","1030000"
"68514","1280000"
"68586","1690000"
"68586","1370000"
"68586","1020000"
"68586","1190000"
"68689","1150000"
"68689","1150000"
"68689","1010000"
"68689","1560000"
"68689","810000"
"68770","1120000"
"68770","940000"
"68770","1090000"
"68770","1010000"
"68770","560000"
"68770","1040000"
"68770","870000"
"68770","610000"
"68770","230000"
"68946","260000"
"68946","240000"
"68946","230000"
"68946","220000"
"68946","220000"
"68946","220000"
"68946","220000"
"68946","230000"
"69030","260000"
"69030","240000"
"69030","220000"
"69059","260000"
"69059","230000"
