"Numero de Vertices",Clocks"
"67963","5393220096"
"68285","4981640192"
"68285","-4520300032"
"68285","4449249792"
"68343","4070299904"
"68343","-3697590016"
"68343","3207980032"
"68343","3269499904"
"68457","3286830080"
"68457","-3574380032"
"68457","3035770112"
"68514","3043719936"
"68514","-3478429952"
"68514","2799460096"
"68586","2665289984"
"68586","-3242070016"
"68586","2579049984"
"68586","2440819968"
"68689","2631170048"
"68689","-3004489984"
"68689","2347650048"
"68689","2348570112"
"68689","2312529920"
"68770","2341920000"
"68770","-2833560064"
"68770","2156179968"
"68770","2207059968"
"68770","2078119936"
"68770","1747129984"
"68770","1679820032"
"68770","879230016"
"68770","422260000"
"68946","436209984"
"68946","-524430016"
"68946","378440000"
"68946","379560000"
"68946","371350016"
"68946","397660000"
"68946","385740000"
"68946","383590016"
"69030","408590016"
"69030","-517230016"
"69030","362780000"
"69059","337089984"
"69059","-502489984"
