"Numero de Vertices",Clocks"
"32515","250000"
"32824","180000"
"32824","510000"
"32824","410000"
"32948","320000"
"32948","180000"
"32948","260000"
"33068","230000"
"33068","650000"
"33068","390000"
"33068","370000"
"33068","220000"
"33473","290000"
"33473","170000"
"33473","570000"
"33473","430000"
"33744","670000"
"33744","460000"
"33744","330000"
"33784","360000"
"33784","670000"
"33784","240000"
"33970","660000"
"33970","240000"
"33970","360000"
"33970","230000"
"34189","370000"
"34189","280000"
"34189","260000"
"34268","290000"
"34268","410000"
"34268","540000"
"34268","190000"
"34605","310000"
"34605","290000"
