"temporal_iteration","number_of_vertices","rho_max","upsilon_min","%_rho_>_rho_alpha","%_upsilon_<_eta",
"1","32515","1","0.6000000238","0","0.0001105216652"
"1","32515","1.196320295","0.5697675943","0.002731463872","3.157761603e-05"
"2","32824","0.999972403","0.6146298051","0","0"
"2","32824","1.198197961","0.5454489589","0.0007351216045","3.128177195e-05"
"3","32948","0.9999991059","0.6063199043","0","0"
"3","32948","1.075879335","0.5807668567","0.0006388681359","1.558214899e-05"
"4","33068","0.9993025064","0.6206642389","0","0"
"4","33068","1.20489037","0.594671309","0.001599155366","6.210312131e-05"
"5","33473","0.9997330308","0.6024617553","0","0"
"5","33473","1.32960856","0.5918384194","0.001058655675","3.068567094e-05"
"6","33744","1","0.6148957014","0","0"
"6","33744","1.14070344","0.5961183906","0.0002283244103","1.522162711e-05"
"7","33784","0.9999475479","0.6127790809","0","0"
"7","33784","1.221844554","0.5310948491","0.0004713323433","1.52042694e-05"
"8","33970","1","0.6033241153","0","0"
"8","33970","1.284147501","0.5643900037","0.000559571723","3.024711987e-05"
"9","34189","1","0.6238412261","0","0"
"9","34189","1.073911786","0.577188313","0.0003005846229","1.502923169e-05"
"10","34268","1","0.6080698967","0","0"
"10","34268","1.229516506","0.5899889469","0.0006298362277","1.499610062e-05"
"11","34605","1","0.6173955202","0","0"

