"Numero de Vertices",Clocks"
"67963","14820000"
"72335","14620000"
"72335","15790000"
"72335","31960000"
"73797","32620000"
"73797","32660000"
"73797","23820000"
"74677","32730000"
"74677","30210000"
"74677","21850000"
"75289","33370000"
"75289","27960000"
"75289","33400000"
"75654","31350000"
"75654","32960000"
"75654","21340000"
"76032","24580000"
"76032","28570000"
"76032","23560000"
"76333","27370000"
"76333","21820000"
"76333","21090000"
"76699","21770000"
"76699","24830000"
"76699","22510000"
"76954","26570000"
"76954","26730000"
"76954","25510000"
"77253","21930000"
"77253","23460000"
