"Numero de Vertices",Clocks"
"32515","11430000"
"32672","10710000"
"32672","10720000"
"32672","11320000"
"32783","6740000"
"32783","11600000"
"32783","12030000"
"32870","9420000"
"32870","11930000"
"32870","12390000"
"32969","12160000"
"32969","10490000"
"32969","12520000"
"33029","5680000"
"33029","6190000"
"33029","5820000"
"33029","11810000"
"33191","8580000"
"33191","5810000"
"33191","5820000"
"33191","11690000"
"33191","10190000"
"33581","11370000"
"33581","12080000"
"33581","6530000"
"33581","11750000"
"33581","10850000"
"33930","10220000"
"33930","10500000"
"33930","12380000"
"33930","9860000"
"34085","10060000"
"34085","9460000"
"34085","11950000"
"34085","6200000"
"34085","9880000"
"34284","13310000"
"34284","6010000"
