"Numero de Vertices",Clocks"
"49","10000"
"110","10000"
"241","0"
"503","30000"
"1002","50000"
"1933","110000"
"3841","200000"
"7756","400000"
"15788","850000"
"32515","1900000"
"67963","4070000"
"142253","4730000"
