"Numero de Vertices",Clocks"
"49","0"
"110","20000"
"241","90000"
"503","360000"
"1002","1320000"
"1933","3780000"
"3841","12530000"
"7756","36650000"
"15788","109240000"
"32515","348840000"
"67963","996739968"
"142253","2116640000"
