"Numero de Vertices",Clocks"
"49","0"
"110","10000"
"241","10000"
"503","20000"
"1002","50000"
"1933","100000"
"3841","210000"
"7756","430000"
"15788","890000"
"32515","1810000"
"67963","3820000"
"142253","4800000"
"298574","17100000"
