"temporal_iteration","number_of_vertices","gradient_max","gradient_min","gradient_media",
"1","15788","30.25185204","3.86464375e-26","3.086357355"
"1","15788","30.26663208","1.977822201e-26","3.091256618"
"2","15847","23.64534569","4.510507636e-20","2.367617607"
"2","15847","23.97284508","4.663462702e-20","2.373446941"
"3","16001","25.42372513","3.544297202e-17","1.991326332"
"3","16001","25.46614265","2.676675399e-17","1.994156003"
"4","16104","25.93751526","8.73718985e-16","1.740359068"
"4","16104","25.83846283","2.422900053e-15","1.7407341"
"5","16147","26.05270195","1.527238487e-13","1.555407166"
"5","16147","25.96835899","1.527575267e-13","1.555612445"
"6","16197","26.08138466","2.3121869e-12","1.416135192"
"6","16197","25.88797569","2.69378595e-12","1.416561961"
"7","16251","25.94516754","7.522122682e-12","1.302586794"
"7","16251","26.05094719","2.363284221e-11","1.303559065"
"8","16411","26.02332306","1.848164261e-10","1.206124425"
"8","16411","26.05950928","2.13540071e-11","1.206428051"
"9","16438","26.0814476","4.140535692e-10","1.127530217"
"9","16438","26.15971756","6.332067093e-10","1.127981305"
"10","16526","26.1709919","4.569548351e-10","1.058240294"
"10","16526","26.20562744","4.422535227e-09","1.058453441"
"11","16589","26.21160316","1.036358377e-08","0.9966474175"

